exposure	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
ieu-b-4957	5475_10_PRKCB_PKC_B_II	5475_10	PKC_B_II	PRKCB	2	Inverse variance weighted	-0.00475050147100375	0.0356257030100899	0.893920715779218	-0.0745768793707799	0.0650758764287724
ieu-b-4957	5476_66_PRKCG_PKC_G	5476_66	PKC_G	PRKCG	2	Inverse variance weighted	-0.00870180839873814	0.0199926757906709	0.663381109086101	-0.0478874529484531	0.0304838361509768
ieu-b-4957	5478_50_FOLH1_PSMA	5478_50	PSMA	FOLH1	2	Inverse variance weighted	0.00229907895053944	0.0197331848298214	0.907249743289994	-0.0363779633159104	0.0409761212169893
ieu-b-4957	5480_49_CCL5_RANTES	5480_49	RANTES	CCL5	2	Inverse variance weighted	-0.001762877690217	0.0274314714110699	0.948759390711838	-0.055528561655914	0.05200280627548
ieu-b-4957	5481_16_RASA1_RASA1	5481_16	RASA1	RASA1	2	Inverse variance weighted	-0.0146867027801274	0.0294291811606246	0.61774248660274	-0.0723678978549516	0.0429944922946967
ieu-b-4957	5483_1_RGMA_RGMA	5483_1	RGMA	RGMA	2	Inverse variance weighted	0.00287496994586267	0.0205831203838791	0.888915912054652	-0.0374679460065404	0.0432178858982658
ieu-b-4957	5484_63_RPS3A_RS3A	5484_63	RS3A	RPS3A	2	Inverse variance weighted	-0.00398605893228079	0.0201132697210319	0.842903801546155	-0.0434080675855033	0.0354359497209417
ieu-b-4957	5486_73_ICAM2_sICAM_2	5486_73	sICAM_2	ICAM2	2	Inverse variance weighted	0.00584943242891752	0.0197874751710403	0.767525739861053	-0.0329340189063215	0.0446328837641565
ieu-b-4957	5487_7_SLAMF7_SLAF7	5487_7	SLAF7	SLAMF7	2	Inverse variance weighted	0.00436447215922874	0.0186312609060802	0.814786763141503	-0.0321527992166885	0.040881743535146
ieu-b-4957	5488_74_SRC_SRCN1	5488_74	SRCN1	SRC	2	Inverse variance weighted	-0.00640011932699867	0.0309105281290437	0.835968423083839	-0.0669847544599243	0.054184515805927
ieu-b-4957	5489_18_STIP1_Stress_induced_phosphoprotein_1	5489_18	Stress_induced_phosphoprotein_1	STIP1	2	Inverse variance weighted	-0.00590280142781866	0.0263871629571615	0.822990950188837	-0.0576216408238552	0.0458160379682179
ieu-b-4957	5490_53_SPOCK1_Testican_1	5490_53	Testican_1	SPOCK1	2	Inverse variance weighted	-0.00590512377160773	0.0310822325746391	0.849321746541364	-0.0668262996179004	0.0550160520746849
ieu-b-4957	5491_12_SPOCK2_Testican_2	5491_12	Testican_2	SPOCK2	2	Inverse variance weighted	-0.0198590906487208	0.0205961276187307	0.334938256124755	-0.0602275007814331	0.0205093194839915
ieu-b-4957	5493_17_WNK3_WNK3	5493_17	WNK3	WNK3	2	Inverse variance weighted	-0.0270065723817391	0.0199770047562109	0.17641275851133	-0.0661615017039124	0.0121483569404343
ieu-b-4957	5494_52_SNRPF_RUXF	5494_52	RUXF	SNRPF	2	Inverse variance weighted	-0.00470597031899529	0.0200348381221031	0.814294607483039	-0.0439742530383174	0.0345623124003268
ieu-b-4957	5508_62_CTSD_Cathepsin_D	5508_62	Cathepsin_D	CTSD	2	Inverse variance weighted	-0.00346588861466696	0.0205471576708374	0.866048578481264	-0.0437383176495083	0.0368065404201744
ieu-b-4957	5509_7_EGF_EGF	5509_7	EGF	EGF	2	Inverse variance weighted	0.00663800931659494	0.0293557323580302	0.82110567564997	-0.0508992261051443	0.0641752447383342
ieu-b-4957	5526_53_TNFRSF18_GITR	5526_53	GITR	TNFRSF18	2	Inverse variance weighted	-0.00963613267889351	0.0193657024718629	0.618774772263472	-0.0475929095237447	0.0283206441659577
ieu-b-4957	5532_53_FGFR1_bFGF_R	5532_53	bFGF_R	FGFR1	2	Inverse variance weighted	0.00672870380536079	0.0202454600664877	0.739620321611846	-0.0329523979249551	0.0464098055356767
ieu-b-4957	5534_49_TNFRSF10B_TRAIL_R2	5534_49	TRAIL_R2	TNFRSF10B	2	Inverse variance weighted	-0.00376070090150362	0.0201094521504437	0.851651534806364	-0.0431752271163732	0.035653825313366
ieu-b-4957	5542_22_NRP1_NRP1	5542_22	NRP1	NRP1	2	Inverse variance weighted	-0.00602267018279978	0.0204749647033334	0.768644803789753	-0.0461536010013332	0.0341082606357336
ieu-b-4957	5581_28_FGL1_FGL1	5581_28	FGL1	FGL1	2	Inverse variance weighted	-0.0185413754139079	0.0308187967819274	0.54742342085717	-0.0789462171064856	0.0418634662786698
ieu-b-4957	5583_62_RYK_RYK	5583_62	RYK	RYK	2	Inverse variance weighted	0.0117723766900728	0.0196567245147961	0.549240779986801	-0.0267548033589275	0.0502995567390732
ieu-b-4957	5584_21_TCN2_Holo_TC_II	5584_21	Holo_TC_II	TCN2	2	Inverse variance weighted	-0.013182312833323	0.0205894780537701	0.522013253802571	-0.0535376898187123	0.0271730641520663
ieu-b-4957	5586_66_MINPP1_MINP1	5586_66	MINP1	MINPP1	2	Inverse variance weighted	-0.00539084850785979	0.0202453701517402	0.790026947224058	-0.0450717740052705	0.034290076989551
ieu-b-4957	5590_11_ZPLD1_ZPLD1	5590_11	ZPLD1	ZPLD1	2	Inverse variance weighted	-0.00481387039282204	0.0197435176538809	0.807369997774444	-0.0435111649944286	0.0338834242087845
ieu-b-4957	5593_11_PDIA5_PDIA5	5593_11	PDIA5	PDIA5	2	Inverse variance weighted	-0.0109866987654439	0.0313521939099293	0.726017224995649	-0.0724369988289053	0.0504636012980175
ieu-b-4957	5596_75_CD5_CD5	5596_75	CD5	CD5	2	Inverse variance weighted	0.000835458831206894	0.0195037108046299	0.965832353310962	-0.0373918143458678	0.0390627320082816
ieu-b-4957	5598_3_GREM2_GREM2	5598_3	GREM2	GREM2	2	Inverse variance weighted	-0.0103675111507007	0.0205254203719264	0.613484450088777	-0.0505973350796765	0.0298623127782752
ieu-b-4957	5599_88_PCYOX1L_PCYXL	5599_88	PCYXL	PCYOX1L	2	Inverse variance weighted	-0.020340410866062	0.0199233889505917	0.307287000815197	-0.0593902532092217	0.0187094314770977
ieu-b-4957	5601_2_PGLYRP2_PGRP_L	5601_2	PGRP_L	PGLYRP2	2	Inverse variance weighted	0.00265946492710381	0.0191621223300302	0.889617994647679	-0.0348982948397553	0.0402172246939629
ieu-b-4957	5602_62_RNASE10_RNS10	5602_62	RNS10	RNASE10	2	Inverse variance weighted	0.00716384693135374	0.0197687090496487	0.717065734148147	-0.0315828228059578	0.0459105166686653
ieu-b-4957	5604_30_HPSE_HPSE	5604_30	HPSE	HPSE	2	Inverse variance weighted	0.00365926222298478	0.0200656773726609	0.855296878984392	-0.0356694654274305	0.0429879898734001
ieu-b-4957	5605_77_MFNG_MFNG	5605_77	MFNG	MFNG	2	Inverse variance weighted	-0.00640945211648799	0.0193947423007332	0.741042066894411	-0.044423147025925	0.031604242792949
ieu-b-4957	5606_24_MFAP1_MFAP1	5606_24	MFAP1	MFAP1	2	Inverse variance weighted	0.007346437885222	0.0191996489557659	0.701991179882931	-0.0302848740680792	0.0449777498385232
ieu-b-4957	5609_92_FAM19A5_F19A5	5609_92	F19A5	FAM19A5	2	Inverse variance weighted	0.0111536904811247	0.0196704825720795	0.570695984238363	-0.027400455360151	0.0497078363224005
ieu-b-4957	5610_32_FAM171A1_CJ038	5610_32	CJ038	FAM171A1	2	Inverse variance weighted	0.0155349466815019	0.0196532072133702	0.429262960816165	-0.0229853394567037	0.0540552328197075
ieu-b-4957	5611_56_DEFB108B_D108B	5611_56	D108B	DEFB108B	2	Inverse variance weighted	0.00251742013415409	0.0194790984964323	0.897170124726698	-0.0356616129188533	0.0406964531871615
ieu-b-4957	5612_16_HINT2_HINT2	5612_16	HINT2	HINT2	2	Inverse variance weighted	0.00146600880312049	0.0264761772255605	0.955843007533946	-0.0504272985589782	0.0533593161652191
ieu-b-4957	5613_75_LAT2_NTAL	5613_75	NTAL	LAT2	2	Inverse variance weighted	-0.0132667181428475	0.0197118826462793	0.500927244728713	-0.0519020081295549	0.0253685718438598
ieu-b-4957	5614_44_CRH_CRH	5614_44	CRH	CRH	2	Inverse variance weighted	-0.0150744306659061	0.0209175787778561	0.471119659807401	-0.056072885070504	0.0259240237386919
ieu-b-4957	5615_62_FAM172A_F172A	5615_62	F172A	FAM172A	2	Inverse variance weighted	-0.00237275941145853	0.0198083458652256	0.904652796695001	-0.0411971173073006	0.0364515984843836
ieu-b-4957	5617_41_NPFF_NPFF	5617_41	NPFF	NPFF	2	Inverse variance weighted	-0.00799484139273859	0.0196375212271518	0.683919340537909	-0.046484382997956	0.0304947002124788
ieu-b-4957	5618_50_FAM3B_FAM3B	5618_50	FAM3B	FAM3B	2	Inverse variance weighted	0.00646898471965666	0.0246585015869687	0.793057030933894	-0.041861678390802	0.0547996478301153
ieu-b-4957	5620_13_PAM_AMD	5620_13	AMD	PAM	2	Inverse variance weighted	-0.006132602653533	0.0177470394490696	0.729676134614407	-0.0409167999737095	0.0286515946666435
ieu-b-4957	5621_64_THSD1_THSD1	5621_64	THSD1	THSD1	2	Inverse variance weighted	-0.00483135622610125	0.0203558755480252	0.812389499408836	-0.0447288723002307	0.0350661598480282
ieu-b-4957	5623_11_CD300LF_CLM1	5623_11	CLM1	CD300LF	2	Inverse variance weighted	-0.00858467218757698	0.0197294885935338	0.66347616907157	-0.0472544698309033	0.0300851254557493
ieu-b-4957	5626_20_CTRC_CTRC	5626_20	CTRC	CTRC	2	Inverse variance weighted	9.6947879369255e-05	0.0201206178449853	0.996155539683803	-0.039339463096802	0.0395333588555405
ieu-b-4957	5627_53_GNRH1_GON1	5627_53	GON1	GNRH1	2	Inverse variance weighted	-0.00338395225041931	0.0200166283398169	0.865751763305819	-0.0426165437964604	0.0358486392956218
ieu-b-4957	5628_21_SEMA3G_SEM3G	5628_21	SEM3G	SEMA3G	2	Inverse variance weighted	-0.028292722114965	0.0358596940619824	0.430121402830731	-0.0985777224764504	0.0419922782465204
ieu-b-4957	5629_58_KLRC1_NKG2A	5629_58	NKG2A	KLRC1	2	Inverse variance weighted	-0.000463960153541383	0.0195948250567311	0.981109703435831	-0.0388698172647344	0.0379418969576516
ieu-b-4957	5630_48_CD300A_CM35H	5630_48	CM35H	CD300A	2	Inverse variance weighted	0.00838970795728183	0.0204016222007208	0.680905730235222	-0.0315974715561309	0.0483768874706946
ieu-b-4957	5631_83_MLN_MOTI	5631_83	MOTI	MLN	2	Inverse variance weighted	0.00224360401530011	0.0200809290706629	0.911038999665377	-0.0371150169631991	0.0416022249937994
ieu-b-4957	5632_6_CRTAC1_CRAC1	5632_6	CRAC1	CRTAC1	2	Inverse variance weighted	-0.0135292721054769	0.0218110302367933	0.535063613182535	-0.0562788913695918	0.029220347158638
ieu-b-4957	5634_39_POFUT1_OFUT1	5634_39	OFUT1	POFUT1	2	Inverse variance weighted	-0.0199339591127998	0.0238421617609407	0.403109792590122	-0.0666645961642436	0.0267966779386441
ieu-b-4957	5636_10_MFAP4_MFAP4	5636_10	MFAP4	MFAP4	2	Inverse variance weighted	0.012749855906815	0.0207463302801332	0.538845618555492	-0.0279129514422461	0.0534126632558762
ieu-b-4957	5637_81_NTNG1_NTNG1	5637_81	NTNG1	NTNG1	2	Inverse variance weighted	0.0131127615975968	0.019543145687039	0.50224299425574	-0.0251918039489996	0.0514173271441933
ieu-b-4957	5638_23_COLGALT1_GT251	5638_23	GT251	COLGALT1	2	Inverse variance weighted	0.0118221654134193	0.0216360789205434	0.584784279670584	-0.0305845492708457	0.0542288800976843
ieu-b-4957	5639_49_NETO1_NETO1	5639_49	NETO1	NETO1	2	Inverse variance weighted	0.0135377925231461	0.0198731486422364	0.495738464210634	-0.0254135788156372	0.0524891638619294
ieu-b-4957	5643_2_LCN8_LCN8	5643_2	LCN8	LCN8	2	Inverse variance weighted	-0.000575312750161948	0.0194681635715521	0.976424773882195	-0.038732913350404	0.0375822878500801
ieu-b-4957	5644_60_RNASE4_RNAS4	5644_60	RNAS4	RNASE4	2	Inverse variance weighted	0.0167360800802815	0.0206163194194681	0.416913306403099	-0.023671905981876	0.057144066142439
ieu-b-4957	5646_20_RNASE6_RNAS6	5646_20	RNAS6	RNASE6	2	Inverse variance weighted	0.0144403978818756	0.0205277688114906	0.481771140284272	-0.025794028988646	0.0546748247523971
ieu-b-4957	5648_28_CTRB2_CTRB2	5648_28	CTRB2	CTRB2	2	Inverse variance weighted	0.0136668126663272	0.0180456991090246	0.448843440832282	-0.021702757587361	0.0490363829200154
ieu-b-4957	5649_83_PSG4_PSG4	5649_83	PSG4	PSG4	2	Inverse variance weighted	-0.00568854872160038	0.0190982904124175	0.765812738366028	-0.0431211979299387	0.0317441004867379
ieu-b-4957	5650_9_PDIA6_PDIA6	5650_9	PDIA6	PDIA6	2	Inverse variance weighted	-0.00176608185515168	0.0374293971772186	0.962366298849444	-0.0751277003225001	0.0715955366121968
ieu-b-4957	5651_50_PSG7_PSG7	5651_50	PSG7	PSG7	2	Inverse variance weighted	-0.001397719514409	0.0192985725567943	0.94226284882218	-0.0392229217257259	0.0364274826969079
ieu-b-4957	5653_23_PRSS37_PRS37	5653_23	PRS37	PRSS37	2	Inverse variance weighted	-0.00431077812648257	0.0195775256400358	0.825723074745538	-0.0426827283809527	0.0340611721279876
ieu-b-4957	5654_70_TMX3_TMX3	5654_70	TMX3	TMX3	2	Inverse variance weighted	0.00383685005960996	0.0430761242519215	0.929025178221569	-0.0805923534741562	0.0882660535933761
ieu-b-4957	5656_53_ENDOU_PP11	5656_53	PP11	ENDOU	2	Inverse variance weighted	0.00578612915955255	0.0195366989974168	0.767102407292345	-0.0325058008753844	0.0440780591944895
ieu-b-4957	5657_28_ST3GAL1_SIA4A	5657_28	SIA4A	ST3GAL1	2	Inverse variance weighted	0.0307204313794773	0.0203546631218143	0.131232948384366	-0.00917470833927863	0.0706155710982332
ieu-b-4957	5658_64_F13B_coagulation_factor_XIII_B	5658_64	coagulation_factor_XIII_B	F13B	2	Inverse variance weighted	0.000375169870376862	0.0200781583870298	0.985092017737567	-0.0389780205682015	0.0397283603089553
ieu-b-4957	5659_11_TRH_TRH	5659_11	TRH	TRH	2	Inverse variance weighted	-0.0196269902539133	0.0194864817865796	0.313833598960399	-0.0578204945556092	0.0185665140477827
ieu-b-4957	5660_51_SOD3_SOD3	5660_51	SOD3	SOD3	2	Inverse variance weighted	-0.0263867357987432	0.0202416871966483	0.192375522328953	-0.0660604427041739	0.0132869711066876
ieu-b-4957	5661_15_IL18_IL_18	5661_15	IL_18	IL18	2	Inverse variance weighted	0.00652779254278155	0.0204147273787937	0.749151040304551	-0.0334850731196541	0.0465406582052172
ieu-b-4957	5663_18_PF4V1_PF4V	5663_18	PF4V	PF4V1	2	Inverse variance weighted	-0.00325957351172563	0.0194880754444465	0.867165556319747	-0.0414562013828407	0.0349370543593894
ieu-b-4957	5664_57_DEFB106A_D106A	5664_57	D106A	DEFB106A	2	Inverse variance weighted	-0.0225606056665558	0.019834683038154	0.255357684303401	-0.0614365844213378	0.0163153730882261
ieu-b-4957	5667_3_SEMA3B_SEM3B	5667_3	SEM3B	SEMA3B	2	Inverse variance weighted	-0.00852183337425952	0.0198381796415867	0.667510424227886	-0.0474046654717694	0.0303609987232504
ieu-b-4957	5669_26_SIRPB2_SIRB2	5669_26	SIRB2	SIRPB2	2	Inverse variance weighted	0.0158440029728617	0.0202137505971993	0.43314396628717	-0.023774948197649	0.0554629541433725
ieu-b-4957	5671_1_CTRB1_Chymotrypsin	5671_1	Chymotrypsin	CTRB1	2	Inverse variance weighted	0.00843873234409087	0.020230870674104	0.676589495443858	-0.0312137741771529	0.0480912388653346
ieu-b-4957	5676_54_ASIP_ASIP	5676_54	ASIP	ASIP	2	Inverse variance weighted	0.00499049322386251	0.0196456124901474	0.799475594945816	-0.0335149072568264	0.0434958937045514
ieu-b-4957	5677_15_C2orf66_CB066	5677_15	CB066	C2orf66	2	Inverse variance weighted	0.00193177023879864	0.0193716422390737	0.920565389399748	-0.0360366485497857	0.039900189027383
ieu-b-4957	5679_16_DEFB103A_HBD_3	5679_16	HBD_3	DEFB103A	2	Inverse variance weighted	-0.0114408137373859	0.0196216448312011	0.559845448027024	-0.0498992376065401	0.0270176101317682
ieu-b-4957	5680_54_OBP2B_OBP2B	5680_54	OBP2B	OBP2B	2	Inverse variance weighted	-0.0102610977262541	0.0210053466185363	0.625196200964591	-0.0514315770985853	0.0309093816460771
ieu-b-4957	5682_13_VASN_VASN	5682_13	VASN	VASN	2	Inverse variance weighted	-0.000360798460282825	0.0205160091773146	0.985968972791926	-0.0405721764478195	0.0398505795272538
ieu-b-4957	5687_5_PRKCSH_GLU2B	5687_5	GLU2B	PRKCSH	2	Inverse variance weighted	0.00410357524029241	0.023359703189042	0.860554006386906	-0.04168144301023	0.0498885934908148
ieu-b-4957	5688_65_CBLN4_CBLN4	5688_65	CBLN4	CBLN4	2	Inverse variance weighted	0.000790567072757006	0.0203696761608794	0.969041091492043	-0.0391339982025667	0.0407151323480807
ieu-b-4957	5689_1_DEFB112_DB112	5689_1	DB112	DEFB112	2	Inverse variance weighted	-0.00255066425770137	0.0201872969984921	0.899454907236277	-0.0421177663747459	0.0370164378593431
ieu-b-4957	5690_49_TUFT1_TUFT1	5690_49	TUFT1	TUFT1	2	Inverse variance weighted	0.00501709869656104	0.0197840628515881	0.799810050159126	-0.0337596644925516	0.0437938618856737
ieu-b-4957	5691_2_CRISPLD2_CRLD2	5691_2	CRLD2	CRISPLD2	2	Inverse variance weighted	0.0204721401610286	0.0235558877064166	0.384798980577938	-0.0256973997435479	0.0666416800656051
ieu-b-4957	5698_60_TNXB_Tenascin_X	5698_60	Tenascin_X	TNXB	2	Inverse variance weighted	-0.0162562538166102	0.0200153454558583	0.416682892138493	-0.0554863309100924	0.022973823276872
ieu-b-4957	5701_81_CLEC3B_Tetranectin	5701_81	Tetranectin	CLEC3B	2	Inverse variance weighted	-0.0201396664378712	0.0201053402125813	0.316484970858915	-0.0595461332545304	0.0192668003787881
ieu-b-4957	5703_26_OLFM1_NOE1	5703_26	NOE1	OLFM1	2	Inverse variance weighted	-0.00809337250952112	0.0197879603400497	0.682536073770135	-0.0468777747760185	0.0306910297569763
ieu-b-4957	5704_74_GZMM_Granzyme_M	5704_74	Granzyme_M	GZMM	2	Inverse variance weighted	-0.00235691868436527	0.0199290941832618	0.905857515316608	-0.0414179432835585	0.0367041059148279
ieu-b-4957	5707_55_ELK3_ELK3	5707_55	ELK3	ELK3	2	Inverse variance weighted	-0.00170659069547252	0.0246150310384063	0.944725957339996	-0.0499520515307488	0.0465388701398038
ieu-b-4957	5708_1_LEAP2_LEAP2	5708_1	LEAP2	LEAP2	2	Inverse variance weighted	0.0147714039136515	0.0203512416774259	0.467947145787441	-0.0251170297741033	0.0546598376014064
ieu-b-4957	5713_9_IFNL3_IFN_lambda_3	5713_9	IFN_lambda_3	IFNL3	2	Inverse variance weighted	0.0125568435101666	0.0194046079475075	0.517563166268223	-0.025476188066948	0.0505898750872813
ieu-b-4957	5714_88_IFNA6_IFNA6	5714_88	IFNA6	IFNA6	2	Inverse variance weighted	0.0135614281344968	0.0199953311919575	0.497626043243984	-0.02562942100174	0.0527522772707335
ieu-b-4957	5715_4_ABHD14A_ABHEA	5715_4	ABHEA	ABHD14A	2	Inverse variance weighted	0.00562852490975659	0.0197957151070475	0.776157140354808	-0.0331710767000565	0.0444281265195697
ieu-b-4957	5716_49_CSAG1_CSAG1	5716_49	CSAG1	CSAG1	2	Inverse variance weighted	-0.0148046204387347	0.0294827414750451	0.615565308017858	-0.072590793729823	0.0429815528523537
ieu-b-4957	5717_2_CILP_CILP	5717_2	CILP	CILP	2	Inverse variance weighted	-0.00560202220046321	0.0308096492294129	0.855718593862308	-0.0659889346901124	0.054784890289186
ieu-b-4957	5719_66_FAM189A2_CI061	5719_66	CI061	FAM189A2	2	Inverse variance weighted	0.0116853708323086	0.0196919108510473	0.5529070015063	-0.0269107744357441	0.0502815161003614
ieu-b-4957	5722_78_PRCP_Prolylcarboxypeptidase	5722_78	Prolylcarboxypeptidase	PRCP	2	Inverse variance weighted	-0.0195179998489305	0.022134507324177	0.377890071621405	-0.0629016342043174	0.0238656345064565
ieu-b-4957	5723_4_INSL3_INSL3	5723_4	INSL3	INSL3	2	Inverse variance weighted	0.00335702466991973	0.0252287020611757	0.894142995878275	-0.0460912313699846	0.052805280709824
ieu-b-4957	5724_58_SBSN_SBSN	5724_58	SBSN	SBSN	2	Inverse variance weighted	-0.00139347861453556	0.0196248429178985	0.94339310115818	-0.0398581707336167	0.0370712135045456
ieu-b-4957	5726_49_SPAG11A_SG11A	5726_49	SG11A	SPAG11A	2	Inverse variance weighted	0.00884607084664512	0.0197521267064718	0.654258499346162	-0.0298680974980396	0.0475602391913298
ieu-b-4957	5727_35_B3GALTL_B3GLT	5727_35	B3GLT	B3GALTL	2	Inverse variance weighted	-0.0148917685992208	0.0285429943460841	0.601857549223062	-0.0708360375175456	0.041052500319104
ieu-b-4957	5728_60_FCRL1_FCRL1	5728_60	FCRL1	FCRL1	2	Inverse variance weighted	0.0178447143486103	0.0314901560099911	0.570934357516041	-0.0438759914309722	0.0795654201281928
ieu-b-4957	5730_60_CXCL14_BRAK	5730_60	BRAK	CXCL14	2	Inverse variance weighted	-0.0113219339364539	0.0209635262726554	0.589143419783858	-0.0524104454308584	0.0297665775579506
ieu-b-4957	5731_1_SPINK6_ISK6	5731_1	ISK6	SPINK6	2	Inverse variance weighted	-0.000106023831351168	0.0194696562249147	0.995655066579789	-0.038266550032184	0.0380545023694817
ieu-b-4957	5734_13_PVRL4_nectin_4	5734_13	nectin_4	PVRL4	2	Inverse variance weighted	-0.0103851277232201	0.0195228385984621	0.594762267449455	-0.0486498913762058	0.0278796359297656
ieu-b-4957	5735_54_C1GALT1C1_C1GLC	5735_54	C1GLC	C1GALT1C1	2	Inverse variance weighted	-0.008440027834108	0.0204080139117773	0.679193156587056	-0.0484397351011914	0.0315596794329754
ieu-b-4957	5736_1_TREML2_TRML2	5736_1	TRML2	TREML2	2	Inverse variance weighted	0.0200777794920136	0.0208663832115965	0.33594564558147	-0.0208203316027156	0.0609758905867427
ieu-b-4957	5737_61_SEMA4D_SEM4D	5737_61	SEM4D	SEMA4D	2	Inverse variance weighted	-0.0130673714654228	0.0199363966063814	0.512176121309871	-0.0521427088139303	0.0260079658830848
ieu-b-4957	5739_75_KRTDAP_KTDAP	5739_75	KTDAP	KRTDAP	2	Inverse variance weighted	-0.00512814902032778	0.0215908564122408	0.812257400199521	-0.0474462275883198	0.0371899295476642
ieu-b-4957	5740_17_ROBO1_ROBO1	5740_17	ROBO1	ROBO1	2	Inverse variance weighted	-0.0169548139694813	0.0315245691186041	0.590695404975556	-0.0787429694419454	0.0448333415029828
ieu-b-4957	5742_14_ACP6_PPA6	5742_14	PPA6	ACP6	2	Inverse variance weighted	0.00392338504812242	0.0184568877989601	0.831662186842269	-0.0322521150378395	0.0400988851340843
ieu-b-4957	5743_82_CARTPT_CART	5743_82	CART	CARTPT	2	Inverse variance weighted	-0.00189934091325806	0.0196815698914079	0.923120672787197	-0.0404752179004176	0.0366765360739015
ieu-b-4957	5744_12_MENT_CA056	5744_12	CA056	MENT	2	Inverse variance weighted	-0.0105252458315737	0.0210611686994261	0.617253569562052	-0.0518051364824488	0.0307546448193014
ieu-b-4957	5745_64_PI15_PI15	5745_64	PI15	PI15	2	Inverse variance weighted	-0.0014100044815835	0.0197867297508806	0.943190744386087	-0.0401919947933095	0.0373719858301425
ieu-b-4957	5748_20_ASAH1_Acid_ceramidase	5748_20	Acid_ceramidase	ASAH1	2	Inverse variance weighted	-0.00102570666269285	0.0289870662340992	0.971772764083726	-0.0578403564815273	0.0557889431561416
ieu-b-4957	5749_53_CLPS_COL	5749_53	COL	CLPS	2	Inverse variance weighted	0.0157485773883794	0.0197950255927911	0.426274699237494	-0.0230496727734912	0.0545468275502499
ieu-b-4957	5751_14_LETMD1_HCCR_1	5751_14	HCCR_1	LETMD1	2	Inverse variance weighted	0.00732027784429046	0.0212442091176778	0.730411974630087	-0.0343183720263581	0.048958927714939
ieu-b-4957	5752_63_SUSD3_SUSD3	5752_63	SUSD3	SUSD3	2	Inverse variance weighted	0.0145594103678263	0.0196138488374809	0.45790403604686	-0.0238837333536362	0.0530025540892888
ieu-b-4957	5753_21_FAM19A1_F19A1	5753_21	F19A1	FAM19A1	2	Inverse variance weighted	-0.0167470769904222	0.0195970534171646	0.392788590218166	-0.0551573016880648	0.0216631477072204
ieu-b-4957	5754_76_INSL6_INSL6	5754_76	INSL6	INSL6	2	Inverse variance weighted	0.00105327680867635	0.0192310196619898	0.956321955335753	-0.0366395217288237	0.0387460753461764
ieu-b-4957	5755_29_GIP_GIP	5755_29	GIP	GIP	2	Inverse variance weighted	-0.00442957321688532	0.0309896661384824	0.886339852504805	-0.0651693188483107	0.0563101724145401
ieu-b-4957	5756_66_PAPPA2_PAPP2	5756_66	PAPP2	PAPPA2	2	Inverse variance weighted	-0.00356253151772338	0.0198391333602621	0.857489432522942	-0.0424472329038371	0.0353221698683903
ieu-b-4957	5757_45_GNAS_GNAS3	5757_45	GNAS3	GNAS	2	Inverse variance weighted	-0.0043911083175512	0.0198434289775467	0.824868365410809	-0.0432842291135428	0.0345020124784404
ieu-b-4957	5758_49_KLK9_kallikrein_9	5758_49	kallikrein_9	KLK9	2	Inverse variance weighted	0.00275684035999668	0.0198019837274691	0.889275978054405	-0.0360550477458427	0.0415687284658361
ieu-b-4957	5762_35_SPAG11B_Sperm_associated_antigen_11	5762_35	Sperm_associated_antigen_11	SPAG11B	2	Inverse variance weighted	-0.014762287867536	0.0214191074695273	0.490690395971867	-0.0567437385078096	0.0272191627727376
ieu-b-4957	5763_67_DEFB104A_HBD_4	5763_67	HBD_4	DEFB104A	2	Inverse variance weighted	0.00741407252408899	0.0198590580065467	0.708899463587049	-0.0315096811687426	0.0463378262169205
ieu-b-4957	5764_4_GALNT2_GALT2	5764_4	GALT2	GALNT2	2	Inverse variance weighted	-0.0121688230369125	0.0196866760515845	0.53649306431075	-0.0507547080980181	0.026417062024193
ieu-b-4957	5765_53_DEFB121_DB121	5765_53	DB121	DEFB121	2	Inverse variance weighted	0.00522942196428582	0.0199682622309911	0.793408806705941	-0.0339083720084567	0.0443672159370283
ieu-b-4957	5792_8_AFP_AFP	5792_8	AFP	AFP	2	Inverse variance weighted	0.00631753392391084	0.0196255709386839	0.74752603516746	-0.0321485851159095	0.0447836529637312
ieu-b-4957	5798_3_BID_BID	5798_3	BID	BID	2	Inverse variance weighted	-0.00460813799549175	0.0232542903950731	0.842917600799329	-0.050186547169835	0.0409702711788515
ieu-b-4957	5801_72_NGF_b_NGF	5801_72	b_NGF	NGF	2	Inverse variance weighted	0.0190933506691359	0.019491963886931	0.327308360941008	-0.0191108985492488	0.0572975998875206
ieu-b-4957	5803_24_C3_C3d	5803_24	C3d	C3	2	Inverse variance weighted	0.014217227584471	0.020119594943932	0.479792788559946	-0.0252171785056357	0.0536516336745777
ieu-b-4957	5807_77_CD70_CD70	5807_77	CD70	CD70	2	Inverse variance weighted	0.0126833141403362	0.0197981034706491	0.521761294435724	-0.0261209686621361	0.0514875969428084
ieu-b-4957	5810_25_TDGF1_Cripto	5810_25	Cripto	TDGF1	2	Inverse variance weighted	0.0107155291475834	0.0156120548846047	0.492484540537721	-0.0198840984262417	0.0413151567214086
ieu-b-4957	5813_58_EPO_Epo	5813_58	Epo	EPO	2	Inverse variance weighted	0.00303711235371792	0.0202441045546752	0.880745258918806	-0.0366413325734455	0.0427155572808813
